date,trend,composite
2023-11-27,0.41860465115792317,0.5930232558105462
2023-12-04,0.3837209302280963,0.5686046511596674
2023-12-11,0.43023255813453215,0.6011627906941726
2023-12-18,0.3953488372047052,0.5767441860432936
2023-12-25,0.23255813953217955,0.4627906976725257
2024-01-01,0.2906976744152244,0.5034883720906571
2024-01-08,0.3720930232514873,0.560465116276041
2024-01-15,0.3953488372047052,0.5767441860432936
2024-01-22,0.4069767441813142,0.58488372092692
2024-01-29,0.4651162790643591,0.6255813953450513
2024-02-05,0.4534883720877501,0.6174418604614251
2024-02-12,0.43023255813453215,0.6011627906941726
2024-02-19,0.44186046511114113,0.6093023255777987
2024-02-26,0.44186046511114113,0.6093023255777987
2024-03-04,0.4534883720877501,0.6174418604614251
2024-03-11,0.41860465115792317,0.5930232558105462
2024-03-18,0.43023255813453215,0.6011627906941726
2024-03-25,0.3604651162748783,0.5523255813924148
2024-04-01,0.3837209302280963,0.5686046511596674
2024-04-08,0.3604651162748783,0.5523255813924148
2024-04-15,0.3720930232514873,0.560465116276041
2024-04-22,0.3837209302280963,0.5686046511596674
2024-04-29,0.3139534883684424,0.5197674418579097
2024-05-06,0.33720930232166035,0.5360465116251623
2024-05-13,0.3837209302280963,0.5686046511596674
2024-05-20,0.3837209302280963,0.5686046511596674
2024-05-27,0.33720930232166035,0.5360465116251623
2024-06-03,0.3604651162748783,0.5523255813924148
2024-06-10,0.34883720929826934,0.5441860465087885
2024-06-17,0.3139534883684424,0.5197674418579097
2024-06-24,0.32558139534505137,0.527906976741536
2024-07-01,0.3023255813918334,0.5116279069742834
2024-07-08,0.3023255813918334,0.5116279069742834
2024-07-15,0.3023255813918334,0.5116279069742834
2024-07-22,0.3139534883684424,0.5197674418579097
2024-07-29,0.26744186046200646,0.48720930232340454
2024-08-05,0.27906976743861545,0.4953488372070308
2024-08-12,0.2558139534853975,0.47906976743977825
2024-08-19,0.26744186046200646,0.48720930232340454
2024-08-26,0.2558139534853975,0.47906976743977825
2024-09-02,0.27906976743861545,0.4953488372070308
2024-09-09,0.26744186046200646,0.48720930232340454
2024-09-16,0.24418604650878853,0.47093023255615196
2024-09-23,0.24418604650878853,0.47093023255615196
2024-09-30,0.22093023255557057,0.4546511627888994
2024-10-07,0.23255813953217955,0.4627906976725257
2024-10-14,0.23255813953217955,0.4627906976725257
2024-10-21,0.24418604650878853,0.47093023255615196
2024-10-28,0.18604651162574365,0.4302325581380205
2024-11-04,0.18604651162574365,0.4302325581380205
2024-11-11,0.20930232557896158,0.4465116279052731
2024-11-18,0.23255813953217955,0.4627906976725257
2024-11-25,0.20930232557896158,0.4465116279052731
2024-12-02,0.1976744186023526,0.4383720930216468
2024-12-09,0.20930232557896158,0.4465116279052731
2024-12-16,0.1976744186023526,0.4383720930216468
2024-12-23,0.09302325581287182,0.36511627906901023
2024-12-30,0.04651162790643591,0.33255813953450514
2025-01-06,0.17441860464913467,0.42209302325439424
2025-01-13,0.18604651162574365,0.4302325581380205
2025-01-20,0.1976744186023526,0.4383720930216468
2025-01-27,0.16279069767252569,0.41395348837076795
2025-02-03,0.17441860464913467,0.42209302325439424
2025-02-10,0.17441860464913467,0.42209302325439424
2025-02-17,0.17441860464913467,0.42209302325439424
2025-02-24,0.16279069767252569,0.41395348837076795
2025-03-03,0.1511627906959167,0.40581395348714167
2025-03-10,0.1511627906959167,0.40581395348714167
2025-03-17,0.1511627906959167,0.40581395348714167
2025-03-24,0.13953488371930772,0.3976744186035154
2025-03-31,0.12790697674269874,0.3895348837198891
2025-04-07,0.12790697674269874,0.3895348837198891
2025-04-14,0.08139534883626284,0.356976744185384
2025-04-21,0.09302325581287182,0.36511627906901023
2025-04-28,0.04651162790643591,0.33255813953450514
2025-05-05,0.08139534883626284,0.356976744185384
2025-05-12,0.09302325581287182,0.36511627906901023
2025-05-19,0.09302325581287182,0.36511627906901023
2025-05-26,0.06976744185965386,0.3488372093017577
2025-06-02,0.06976744185965386,0.3488372093017577
2025-06-09,0.06976744185965386,0.3488372093017577
2025-06-16,0.06976744185965386,0.3488372093017577
2025-06-23,0.09302325581287182,0.36511627906901023
2025-06-30,0.05813953488304489,0.3406976744181314
2025-07-07,0.04651162790643591,0.33255813953450514
2025-07-14,0.05813953488304489,0.3406976744181314
2025-07-21,0.05813953488304489,0.3406976744181314
2025-07-28,0.04651162790643591,0.33255813953450514
2025-08-04,0.04651162790643591,0.33255813953450514
2025-08-11,0.04651162790643591,0.33255813953450514
2025-08-18,0.03488372092982693,0.32441860465087885
2025-08-25,0.04651162790643591,0.33255813953450514
2025-09-01,0.03488372092982693,0.32441860465087885
2025-09-08,0.03488372092982693,0.32441860465087885
2025-09-15,0.011627906976608978,0.3081395348836263
2025-09-22,0.023255813953217956,0.31627906976725256
2025-09-29,0.011627906976608978,0.3081395348836263
2025-10-06,0.011627906976608978,0.3081395348836263
2025-10-13,0.03488372092982693,0.32441860465087885
2025-10-20,0.011627906976608978,0.3081395348836263
2025-10-27,0.011627906976608978,0.3081395348836263
2025-11-03,0.0,0.3
